UserId,MprId,CustomerId,ExternalPlanRequestId,PlanRequestType,WorkType,ExecutionMethod,AnnouncerIdentification,StartDate,EndDate,WorkDescription,Location,CenterLong,CenterLat,Status,Archived,CreatedAt,IntersectedAt
c647250b-2ff2-44c1-a307-c246c6d482e8,9eb078fd-0abb-4224-b88a-00b69c22a682,vai-fef-etx,4902978,4,1,4,ltv-pngi-xhv,18/8/2017,11/1/2018,Lnuuamjugoanryencuilhpax,Kota Kinabalu,09,50,4,false,9/11/2017,11/11/2017
4ac44148-5648-4b5d-9269-2a3bd620e303,3851c230-bd91-4a51-bc31-0255afa1e9d2,dsl-tsa-kgy,8149475,1,9,2,dmv-bjqf-crw,18/5/2017,17/6/2017,Nxycisawfrhbaospkguwjdvg,Al Qaţn,39,33,2,true,30/3/2017,13/4/2017
2a981fde-7661-40bd-9877-31ddad3d422a,5b0ade0f-f0cb-4ffa-823a-6038a550dbc5,jtp-sru-cnq,0111088,3,6,1,mpa-oace-esr,24/4/2017,26/12/2016,Qbmdqmtdzwkfiitesvtoacek,Rudo,09,05,5,true,22/9/2017,16/8/2017
597f5f4a-6f3d-4cf6-982b-20c042ef832b,52664ea4-9a01-4550-aa73-7ca3b53c0478,sqc-ltr-pmz,1141498,5,12,1,ikk-mhjm-sfb,21/5/2017,20/8/2017,Snzvcccspqkvckpeotdeeptn,Del Campillo,99,26,2,true,29/1/2017,19/9/2017
9dc2f48c-c196-438a-bdbe-3086767f4268,1a8a27e6-7a3d-4c3b-a2a0-7ae40d9738e2,wdh-cow-wua,6197291,5,9,5,uxd-ojke-gbr,29/9/2017,2/9/2017,Kmuaiedrrfrulcundcoyicst,Kodamachō-kodamaminami,50,31,4,true,16/1/2018,10/5/2017
95106e80-2107-435c-9a8f-f50d4233c3ca,7eda5e65-71cb-4107-b463-a70ebebdb236,wnu-wdp-fsr,0171280,1,18,1,fcl-saby-yiv,24/12/2016,9/9/2017,Jzpxmzzizmfwwrdptfwogswc,Palca,73,65,2,true,10/1/2018,30/9/2017
50765e72-5c84-4dd3-b58c-686149df5916,31e14d1a-fd87-4b09-a520-7319517ac345,hak-jfu-deb,1808498,5,16,5,tgo-kekx-koy,12/3/2017,26/4/2017,Vqgqnjkjslnctpazjpimqdve,Severnoye,32,56,6,false,6/1/2017,20/9/2017
1043f222-cc4e-4684-b67d-908d6ad969eb,78bcaef4-42af-4dd3-80ff-f565920b935e,ywi-ctc-oqj,6117372,6,11,3,mkl-tyrt-ztz,30/4/2017,16/4/2017,Cyoamrbwbkjtsgllbihxvxsd,Biasong,30,05,6,true,31/12/2016,5/1/2018
8607afb5-c7a3-459c-b0ef-7ca4504ccbcb,0c429c3c-f609-47a0-a833-ac4e05b0fdeb,roj-tty-ify,7442676,3,4,5,ghs-slsk-hqj,21/7/2017,23/12/2017,Ellhhxrhugmmnusciogtxbon,Gävle,44,95,5,true,14/9/2017,8/1/2017
3b8397bb-e11f-4c60-94a6-657e6cc4b30f,7816987c-1e5b-44ae-83a6-ca3a56304996,ibi-aeg-vel,7463690,4,6,1,isn-xekv-uei,2/12/2016,6/1/2017,Haphgatztbpadnisxzzpghmj,Daleman,96,49,6,false,5/1/2018,19/3/2017
5f8ece52-36ab-45c9-8607-6986d5c9c0f6,93609fe1-8a91-4178-88f4-46ce90c17f1a,ncc-ibk-exd,0108904,3,16,3,ajx-aznq-yir,7/4/2017,27/1/2017,Cxxdeujkxccmusnocpxvfbdr,Huangtu,71,01,7,true,14/12/2017,9/2/2018
a444a09d-b83e-4175-a379-f999dea77cbd,dfceeb8c-1c99-42b6-8fca-7ea6b6d13cd1,qqt-qyr-uds,0841318,3,11,4,sqe-iygy-qch,23/12/2016,27/12/2017,Ebajpitlvszsmzkdgoqucugz,Qiujia,72,00,1,true,27/4/2017,13/8/2017
9aff6747-9a91-496c-a17b-51a7d666b9fb,86420da0-3edd-481f-8670-4796450b85f0,asc-qii-vqc,2983495,4,14,3,gmo-lfjh-sxz,22/10/2017,30/1/2017,Xpvxrnirrdndotqfbulvmsfz,Ciputat,85,80,3,true,2/10/2017,17/1/2018
fa594ce1-abee-448c-b5d7-1f00da169b80,6f954aa7-7c25-4307-b77c-5e79932b68d7,puk-vwv-dmo,4320552,2,17,2,ckd-bwrr-qgc,28/6/2017,14/6/2017,Tenwvirdkwtqkehvebjluoym,Shimo-furano,70,54,5,false,7/8/2017,8/12/2017
655c37e9-3f7f-444b-8d28-b1569a6f5fbf,cf7134eb-2583-4328-a4d4-d6f1b399e39e,yvk-ekn-xld,4038672,6,16,4,vjl-mbhr-vji,23/2/2017,16/1/2018,Ssejscclmmqafmbnacnutpvt,Oslo,43,16,5,false,26/9/2017,19/3/2017
dfa713ba-f274-4f30-ac04-cce100b3807a,8f1b1055-ecdd-4593-8b0f-6b133d81d22a,fqe-nud-wue,3958390,4,3,1,zxb-coty-ehk,3/2/2017,19/8/2017,Uojxbptlybmdllmoswtmfehc,Novorossiysk,12,02,2,true,19/1/2018,28/11/2016
70248526-8fe3-41c7-820d-bcd875cd4d0d,6a4fb09c-2e08-4cd9-86f6-b43ee8782318,ejl-tqe-eph,1953370,2,3,1,ntv-hcyp-zqy,17/12/2016,13/8/2017,Xzqxmbwlatbyjpyumefridec,Serikbuya,68,07,3,false,31/12/2016,23/10/2017
370cd06f-32a3-462b-bf04-76d8b79a5bd0,dbb30fa0-f888-4e22-b9c4-f252e24982e1,npq-zme-crm,0092811,5,6,4,yek-xfrg-ute,6/7/2017,26/7/2017,Bhqmgqihmhukvyhvcnuhldpi,Sérvia,25,40,2,false,30/5/2017,29/1/2018
cc82bd36-20b1-4d3c-99f2-95c111e500e6,1a788965-a187-448c-9463-c8681943f9fe,rcc-thi-hfn,3734250,1,5,5,drn-uiwm-xin,28/8/2017,8/7/2017,Koivaiafmmuaufwistugdejg,Guimba,85,89,2,false,24/10/2017,22/10/2017
cfdc0a90-5987-4b0a-94db-d148c4fb8858,bd820ce2-e9fe-40b3-a4d6-cd825ed110a1,ezw-mxa-ndg,3873795,6,15,2,bob-dxmt-afe,13/12/2016,18/5/2017,Ssejpavevskeshbyvwzfdyyw,Hongshunli,58,03,1,false,16/12/2017,30/9/2017
098fe15b-67f4-48cb-82fe-466a8aa06106,b11edb13-feac-49bf-a9a5-da0b23628d63,ubn-rpf-wbz,8421800,1,1,5,urf-euau-bqt,22/3/2017,21/3/2017,Myajtcmsavzqrwosqjhawfhj,Höganäs,86,67,2,false,9/4/2017,23/5/2017
800ff84e-e518-4ae4-a7aa-2e901d9609e7,204f59d8-e9b6-4ff9-85a5-df59aa4b4ece,wgj-ppv-ysm,0077546,5,10,2,xtk-imid-jey,2/2/2018,24/8/2017,Mqekxesladevkexdzovskopn,Drosiá,64,07,6,false,12/1/2017,9/6/2017
938d664e-0a83-4981-8a94-bc180a316c67,b840124f-7a3f-412f-a4b7-9e2554815323,wnk-gxc-fjh,9595946,2,15,5,csl-ikve-ixo,21/11/2016,29/12/2016,Urttwknasmqxeatplwlkzmny,Shuyuan Zhen,20,51,1,true,8/3/2017,6/1/2017
256c0e45-e765-48b7-a09d-9a5f4955dfc1,0a90a665-760e-4a92-ac75-f233e225bf67,vxh-orx-lts,1079145,6,1,5,wlg-vjbd-cmg,2/11/2017,26/1/2018,Vvejlmbcsoujarchlhdtjdox,Uddevalla,75,99,6,true,29/11/2017,4/11/2017
fbee5b60-c9a0-4d7b-b14b-8dd3c6df3dfc,b7465a9f-8f49-48ce-aadc-31eaa52db99c,pax-ete-cff,0818678,4,11,4,chg-sovh-ywi,16/12/2016,1/8/2017,Qdzlxaharzmfvjxhturgdlwx,Kurkino,58,28,5,false,24/11/2016,22/1/2018
4d33ad9a-9184-42a7-abd0-91c9c45ac631,0ad4c7ce-3f30-4b8d-9341-0d2e9c63ef0a,lit-iiv-hzh,4738655,2,9,3,cbz-gqpz-tel,4/12/2016,8/2/2017,Rhekvownvdepsdpxjjggxhgu,Smålandsstenar,10,64,4,false,12/9/2017,19/6/2017
18a497b4-d7a4-4b49-81e9-be0cd7301062,2d656fb1-17f8-429f-9edf-05e4f2c004e5,khn-hcl-xjo,3547838,3,13,5,qib-vlnk-ylq,30/11/2017,18/5/2017,Kdykrkacursmryvlmjakaeii,Marčelji,11,28,2,false,5/8/2017,11/2/2017
ce462126-36fc-4be2-8250-f6c79271c072,98232c67-daff-4f6a-b603-cb9ba1579d11,pco-lfl-gne,5351006,5,9,4,zce-wswn-qza,14/5/2017,27/12/2016,Shfumrrnmxjecibtipzpfbzh,Greenland,25,73,7,false,3/3/2017,20/9/2017
b8cb9e8d-bab8-46d5-9c02-b6d7126694da,8a8de706-e5eb-450a-b465-1672e0bd2f7d,jfs-ama-ngm,8624692,3,11,2,slk-rhhl-auq,30/1/2018,19/10/2017,Oynydyadfkafnruwlyrincll,Mishixiang,05,72,7,true,24/1/2018,21/11/2016
3b1b36be-e2bb-456b-9342-ec2d28d248f7,8ceb204b-8fa3-4577-9b6f-29983bca2b6e,smn-dss-ieq,5985637,6,10,1,lah-cpnx-ufr,14/9/2017,15/6/2017,Ekdzdeghmkthayhyokukdyjm,Nankang,26,89,3,false,9/9/2017,11/4/2017
4abc2947-76cb-4708-97e6-cab16a1ae4fb,4cfb90bb-07c9-4f32-8293-e2c3110ea5fa,hbw-unm-mqy,7798443,5,18,1,wjm-fbiz-fgk,31/8/2017,16/12/2017,Zjughkboztjkvryqngsofsci,Haishan,03,45,1,true,2/7/2017,27/11/2016
41aa2778-e8f1-479d-b00e-a2b2f6fec2cd,98238c75-ef81-400f-8b12-1972937fe77f,oli-weq-cqf,0736524,3,7,2,knl-rvdy-pgu,15/6/2017,19/11/2017,Gdpdjgrvpexephvnzyzvxnki,Wonosari,09,31,3,true,13/6/2017,9/1/2018
2b5774f9-cc59-4d89-915d-7af69f42ba21,48c6eca3-d908-46a4-a0db-d7e887f398c5,uhb-ccv-oya,8796186,4,1,5,dst-frbu-ikk,29/5/2017,30/5/2017,Bzufmbslzkdyukdidqlwrgyv,Yamrat,31,55,5,true,24/2/2017,25/4/2017
4f05f320-edf7-4523-9a4c-251808ebfd4a,1f10fc8d-43e4-437e-b577-52d4b2f5c66a,qiq-qtz-xsx,7713901,5,16,1,khc-gplb-gol,6/4/2017,17/8/2017,Jvwgrxqomfjwkfjilgcbzatp,Kidal,41,74,5,false,19/12/2016,28/7/2017
353eee6a-189a-4ba7-8a27-c0815805f2c7,44127706-75e5-4a4f-b2c1-8188e00c10aa,fdy-mqe-tpt,8762334,2,12,5,iym-uaof-bjc,10/10/2017,14/11/2017,Kgtocjguqmwtmjryeswotpev,Vale Boeiro,73,69,6,true,2/1/2018,12/4/2017
3f65ad87-a128-425d-9d36-768c6f3f005b,8641de4b-9db3-4bc1-8612-481d00d84ad6,sqo-xll-zeq,8951205,4,15,5,otz-hxgk-okz,13/11/2016,24/1/2018,Qaybmglkjaheershptforxac,Šavnik,44,69,1,true,18/11/2016,7/4/2017
9a71b510-d286-4bdf-b72e-dc2eef3003ea,49c5973a-0aa9-49a6-aab3-532b76b386bf,xod-tvx-buj,1422365,5,10,3,uww-rkrb-usr,30/3/2017,28/11/2017,Zlhsftwkamlouujsxxfeuvjp,Zhaiwu,30,32,7,true,15/5/2017,17/9/2017
3ff76ce9-98f8-40af-8d1e-e525b1bde26b,63f485ce-ca33-4252-b91b-0bbd1ecd9493,iuc-lof-gid,2222560,4,9,2,duk-woeq-grn,18/4/2017,15/9/2017,Ufwfvxeddvfxngrjiaxouzux,Chezhan,03,06,5,false,12/7/2017,21/7/2017
37e76963-07d8-4d95-a05e-bb2f66499d89,76d1796b-16cd-42b7-8d55-8fc76ed2ad5c,zdu-bzn-kkt,6806412,2,6,5,idh-xven-obt,25/10/2017,2/4/2017,Fruwibnwfilylopkqgzwsufh,Anh Son,44,96,3,false,9/10/2017,14/2/2017
55e4bda2-443b-4fc7-9c24-ee073b8e85d7,d60fa26e-6a2c-440a-a868-c2178b7c6028,jwl-nxs-bbp,9710969,3,11,3,nbo-urtx-itq,7/7/2017,27/10/2016,Ajejdubmabcnhblnfyoduvpq,Armen,88,28,5,true,22/10/2017,27/10/2017
9a2c9a0f-e828-456b-9de2-419eb83a2a78,77ec8326-16e9-410e-a714-def020e5d4b1,mkw-ilz-gvv,1672925,6,2,5,lrw-qbgs-bxc,18/2/2017,23/9/2017,Zbnerbjodlsodapncgyrklhq,Huskvarna,46,93,7,true,24/3/2017,15/2/2018
ffde1a8f-7115-4c0e-a90f-a34f22cd6e44,7b1f133d-cf7e-4b1d-bab4-5118fc58f455,fsl-zco-knv,5075763,4,15,5,abu-zuxv-ngk,11/11/2017,1/11/2017,Acafnuszkwuuotqqsedciflf,Thị Trấn Hùng Quốc,40,20,3,true,18/1/2017,22/8/2017
53268114-4d9c-4d87-9e24-e28b2c732bf9,e5e5e2e8-150b-41a2-8081-075423cac4e8,tko-krh-zhs,0472801,3,2,2,uud-homo-dqp,16/1/2018,16/7/2017,Nahnjahlmpjbpuqrlfjdzpzr,Klimontów,30,20,6,true,20/5/2017,5/4/2017
1f29f3d4-3ae1-4268-9315-58092f264212,d711b8df-62b5-4aa9-b641-7db205154b64,zzj-ard-mre,2336594,5,6,5,lrk-nznk-abj,30/11/2016,2/12/2017,Greahqffhtsrdfciomrdfudf,Tuam,78,55,6,true,7/7/2017,21/6/2017
59e25a48-5502-4590-badd-120a31b316b0,a36e0bdb-766b-42dd-b9ab-a5fd16f9b193,nzj-aeq-ouk,8412405,1,2,2,kbb-xhzc-jii,8/3/2017,3/6/2017,Cztuzulpepwflpgjzflpfgwl,Plomárion,75,64,4,true,14/6/2017,5/3/2017
b355a6f6-2e3b-4d3d-9cc7-5e05ac3233e8,18cf4c6e-a169-4f9f-8106-ac3ec13a7290,iif-qto-kfd,6882621,1,17,2,zib-otzs-nog,23/11/2016,10/10/2017,Qjzrxvetiwhxhooyzvmhcpsk,Zhengji,83,76,1,true,26/4/2017,15/2/2017
61504152-1fcd-445b-8a7b-7dc48894bc87,5db57c09-4aa2-4977-bf61-5682141731a0,qrz-wlk-pdc,7471448,2,6,3,llg-brlq-nbv,26/4/2017,25/9/2017,Nvoxzbwtuuhcwidqaktmyajt,Kholmsk,65,21,4,true,10/12/2017,22/9/2017
b2da7e5e-ff55-4d5d-b56d-049ec445bb1d,61b3854e-ac97-40d7-8f0a-dc5dd717952e,lsk-ttp-qic,5470155,1,6,4,yrh-ukvv-cod,25/1/2017,6/11/2017,Bigztxnexwbhwrkpqwwgauuw,Qingshui,26,41,3,false,30/5/2017,10/11/2016
eb8e3caa-14ef-41f1-9a34-6abacdf685e1,6e148312-35d1-4835-874b-84a8e00c0ed2,lep-put-pzo,5398472,5,8,2,apn-prvx-zxe,25/8/2017,28/5/2017,Qjgpgmoimqoljqelhfttzzcv,Shangdu,98,00,6,true,26/11/2016,12/2/2018
9f295155-6029-48f8-b17a-ec3074db321a,113c35a8-8f13-47cd-bb44-1eda35a91215,sza-djs-clt,7383836,5,2,1,jhf-xloy-alw,6/1/2018,3/11/2016,Yibrmorjpgbyrtfnlqeyfwpw,Jarada,21,60,4,true,30/12/2017,5/10/2017
2ca1ea9b-fbe1-4646-9f7f-863194b15a18,209ee3f5-d49d-457f-a051-bb6189946c8b,crv-ljw-kob,7180198,6,7,4,oce-xnsf-tfa,1/7/2017,14/1/2018,Aoukmfenagknzqaqakmzyguf,Cane,64,77,5,true,31/12/2016,25/7/2017
3b3d999d-8269-4a01-8d96-6e97f1cecee1,887d5a16-a179-4a52-a74c-520a284d5688,slk-mxc-hcm,7429056,6,11,1,btm-gwfq-npv,12/2/2018,12/7/2017,Eiqhvnthykfstlhmimcjowzf,San Diego,95,02,2,true,21/12/2017,9/10/2017
0303449a-7f59-4298-a7c3-602815a9749a,1c323e95-eb86-4683-972f-83e2b5e313f6,zdg-uuk-wga,9643239,3,1,3,wne-xuiu-kvq,17/1/2018,30/10/2016,Rmfmqyrpmuhbhlkgnwcxtyfk,Plagiári,50,53,3,false,2/1/2018,11/1/2017
7035cea2-cb6a-438e-8c00-aef890c93954,af9dea71-9a31-46e4-93ae-4186f4bce71e,udd-ltu-qwt,4790611,6,4,3,fpf-sobb-ikk,21/11/2016,29/7/2017,Sqbiqsemcchebiwfggdncywj,Lākshām,19,71,1,false,6/7/2017,5/12/2017
6656dab5-2c7d-47b8-bc05-3cf298a21780,657db736-acb0-4240-ab45-fa210daad155,zym-vbk-xig,4765283,1,16,3,pwy-uwyg-liw,20/8/2017,19/5/2017,Mclfhitbrvlwqiqmylptqhqh,Al Balyanā,45,57,7,false,17/6/2017,9/2/2017
33fec749-9201-4a30-bf71-c3a6e0405aa9,d7242128-c699-42f5-a6f5-cc3f1d0172e5,hiq-gag-lpo,1693804,2,5,1,sts-amiq-fvc,17/11/2017,13/9/2017,Ucxxbzooxlqajvymmbbkwqfp,Uritsk,86,18,4,true,5/6/2017,27/12/2016
a777b365-3a11-4a9e-94c7-4703a4b69ec5,df28894b-75f6-4214-a8df-b4c0e7afc78d,pmo-isn-vve,8380735,4,11,2,jgu-yoii-nop,7/5/2017,9/5/2017,Mzrtwrzxeopkshkqaranefkq,Bairro dos Marinheiros,83,79,3,true,8/10/2017,8/1/2017
c4637ad0-b091-4662-8e93-f4c2ee6c9097,414cabc7-ab47-4bc4-a69d-9c76e06ca390,ofg-chc-bgx,3248678,5,8,5,kma-rppl-gzd,17/5/2017,28/5/2017,Nxtobhwzkvcgidhvtamxlrxs,Urzhar,95,34,6,false,8/12/2016,28/11/2016
a73e8239-cd35-4581-b1fe-88e90e949070,1d7d667d-1f83-489d-91f8-e7b2f615c5c1,meb-nju-nze,1847882,5,2,3,jaf-ifmy-lmx,21/8/2017,25/4/2017,Ihuymidmeuzefthwovjklgow,Jedlnia-Letnisko,66,88,6,false,20/9/2017,27/12/2017
b3c01bff-8517-44b0-9187-10eda10111fc,3a3ce6c9-064a-4df9-84f0-775a1a351efb,rdh-ybc-rtp,5630145,2,8,2,tul-lvbx-mvs,4/1/2018,26/12/2016,Tmzojwmpnhkmyynmkkbkrszy,Randegan,49,36,7,false,20/10/2017,28/1/2017
86cfbb22-f266-43d8-bcbb-67134f816669,cadd9e5f-d04d-4f79-aaa7-b328ab1efb1d,lbl-erp-olk,1096695,2,2,4,shh-ubdg-blk,4/2/2017,27/8/2017,Ttacawsxbtdekuqtyrgcnvao,Gjoçaj,85,78,7,true,29/3/2017,8/8/2017
801014fe-816f-46b5-9e1f-fa201af981ba,290c7b8a-2e4d-44ee-bc4e-f8db3fcddd55,nmv-xlu-lhg,7098158,3,16,4,boe-tdjd-vfr,5/2/2017,15/2/2018,Wiyxxrxkrxmkymjpaiighzvc,Selorejo,80,73,3,false,30/8/2017,3/2/2018
1a8c298c-92cf-4572-a528-a10f2255ea52,afa76c47-5b61-4d28-858d-2e58726eb044,hie-ouu-gib,2891032,5,18,1,glk-afam-pyu,15/7/2017,9/9/2017,Ibnguimrtgunkpoqhzdtvpht,Kaiyuan,83,66,4,false,3/8/2017,24/5/2017
e67bf7c1-f4c2-489d-a95d-759515f2aa1f,64673e24-2246-4304-8445-d8e9ce94f167,dkl-dcd-vfc,3847730,2,15,4,wzj-dcga-oil,2/1/2018,20/8/2017,Pfbvcmrxuowdoacinydvigxj,Wichit,13,92,6,false,7/9/2017,24/11/2017
7b485230-5b42-4b95-89b6-2cf5844799f3,c36744bc-dfc2-422e-a91e-e89dd214c7e1,cry-qbk-ipw,4327648,5,13,1,qof-zdbl-zcu,15/7/2017,16/12/2017,Orsyxgjbxoeupzgqlnhpglpx,Chengnan,61,51,2,true,10/8/2017,2/3/2017
f2759b04-e73d-4351-b9d5-430c76e9aab9,85c8ef05-a8d4-4258-9207-db2c325f846a,jiz-usq-cjb,2858488,6,15,3,biu-bagr-hgk,9/2/2018,12/3/2017,Jwcpzzbhuyludwkqfajwokwa,Xunhe,43,22,6,false,11/8/2017,6/11/2017
88da4264-0d33-48a1-a064-687b5f62a7b1,a74a8073-0ba0-4691-a5cf-0d01c488b76e,ujt-pgj-bkn,5506160,1,12,2,apn-ylsx-pcw,22/3/2017,2/1/2018,Lqkuxhwmvkmjolywckgjzuce,Saint-Malo,10,57,5,false,8/9/2017,23/1/2017
34311b9c-5d65-40eb-8bea-0098867f91b6,23eed06e-1f74-4a72-810b-ec84813d4c12,hcb-axo-cly,0017512,6,17,4,knz-dgxm-hfg,8/1/2018,5/11/2017,Nranyridbstqxfrdvwnpbuur,Rongxi,94,40,2,false,16/1/2018,22/8/2017
e3422f68-4e78-43a3-8fcc-e733438a444c,becc22de-2ed5-4b70-b1e4-ecf0d230b918,tsa-xvz-tdz,7506127,3,9,3,gll-kulm-ieg,30/12/2017,20/12/2016,Jtwepocszjkmeiekpdzwbxmn,Kiyevskoye,25,97,4,true,15/3/2017,4/1/2017
234a4425-4070-4e6d-ac3a-1e9fff5b8bda,df49dae8-7d9e-41f3-b102-923bca4ebbfc,zgw-crn-wkg,2671608,1,7,1,xzl-thwh-kqd,26/6/2017,14/5/2017,Krymsdxludxvybffijtsreak,Dujuuma,25,56,1,true,30/12/2016,4/1/2017
34d738c0-8aad-4a2e-8914-f8ab198056ea,8b9f73fb-bec5-4c7e-bbc9-3b8ae13834cb,aat-gyj-ngg,3425080,3,11,5,yro-xyne-jnz,29/12/2017,8/8/2017,Meduxjnpwppwgengemciozie,Naukšēni,12,70,1,false,13/8/2017,6/10/2017
11e6f180-6e44-4fa6-8eaa-58592795c83b,ecf02849-f195-457f-b1e2-4827fe53eb1b,xan-egf-wmb,5366652,3,15,2,qca-omod-xwm,12/1/2018,6/5/2017,Rkwuewgrfczfanftcwtkyajq,Yangzhen,37,72,7,false,5/3/2017,17/6/2017
d32feba3-66c1-433a-bc40-0739447223c6,cebd2c8c-21de-4948-99d9-41a5ad79d378,aro-tzs-lqh,7652995,3,3,5,ids-qjke-kno,30/5/2017,15/2/2018,Rpiaeosxlxsmrvfotbivuhul,Xumu,04,18,5,false,21/9/2017,26/1/2017
084f0419-4803-4b79-ba6a-ac33af992386,b682a18e-0320-4999-afa3-47a08ac6c91c,xwu-frk-ser,5275794,5,4,3,fbs-qlbb-hak,30/7/2017,22/1/2017,Mwcynudobrhxethrdknubode,Efeng,85,76,5,false,14/1/2017,25/3/2017
bf6cfc10-f1ca-45f6-9beb-77097380b2be,f37c8209-9b5d-4437-bb51-cf6a6e21d794,xos-edd-uwn,2362744,1,11,2,oyf-wyxm-hkm,1/2/2018,6/1/2018,Quzlgvykhasatdettdkldyre,Orosh,54,01,1,true,18/6/2017,10/11/2017
11eb5b0d-4983-40c2-84c5-16940894d38a,5c4b1f5f-c13f-4e56-93e5-a1135e65c45f,lxb-xmc-dtj,4368809,6,5,2,ccp-jtuj-jbv,17/9/2017,20/12/2016,Levcblxeqfmgikziqsqyzikp,Gunungkoneng,03,08,5,true,19/1/2018,28/8/2017
eacd6177-c20d-4ad8-91b9-bdbfd3f7269d,5bb73299-5599-47b9-9ef1-9be11dbbc673,ckz-cbi-ozk,3278444,5,18,4,dut-wuun-piw,7/6/2017,30/1/2018,Uqypouuigijmwcvlcqmhxgxw,Borzoy,74,62,3,true,7/4/2017,23/11/2017
f8d6b3a7-6417-4fc0-85fe-55c9eb31f543,090d8175-6c5b-48ba-8650-f8eb8e5bddb0,iat-bvs-vvj,9256789,5,14,4,bss-hnje-rpb,16/2/2018,16/1/2017,Yvxouudpvsugsgwqfiwihooy,Cigaras,29,90,1,true,7/2/2018,14/4/2017
d489ddc5-49d3-4677-b3ec-1756bf6a6cf8,70956fc5-a425-4e22-9eb2-ec084a1b8f16,cxm-hdv-eaw,5120058,3,16,4,pzf-mklc-mtk,18/11/2017,18/2/2017,Fzmbwcaffhystozehipxkisy,Fenhe,02,00,1,true,9/9/2017,12/12/2016
b1a42eac-e097-44a6-9768-b9049fbce523,0cb5cc98-c814-4412-9310-b6f4d0d5dc9b,uda-tgp-bng,0679673,3,11,1,koh-susn-mzw,5/12/2016,21/1/2017,Sfnqiyjfnsjwpywqvjynotbg,Heishan,08,99,7,false,15/3/2017,1/12/2017
62076510-105d-4e11-9a80-6c3079139675,ce6a5b0b-b815-48af-9649-ce243222d342,mxj-yqc-sda,6030690,2,10,5,odo-qskh-kre,21/9/2017,1/2/2017,Drvfgcyzhdcvqtngyfbwhzrw,Strančice,80,87,1,false,3/3/2017,24/2/2017
d2a086e9-60e6-4d9f-818d-3930712bbc2d,468e0693-aea5-42d3-a081-7715a8bb5613,tcr-ane-ofa,4864177,1,7,3,ytl-trvj-oey,7/2/2017,22/8/2017,Xhvtabfmgzuvurquhlgkkcqx,Fenkeng,38,48,7,true,13/3/2017,31/7/2017
467bbe58-1f3e-431f-befc-ef225361079d,3ff13cd4-d16f-49a0-a587-c24e07ff91b8,jqg-wod-cms,6551200,2,7,1,pfl-ukap-qgh,24/1/2018,17/7/2017,Lduwbxbojdigzzpjngbhineb,Gampang,30,50,6,false,12/11/2017,14/4/2017
77725559-8432-4843-b87d-43719aad9d4e,9a72c6dc-754b-476b-ad78-60ebecf3c3e0,cdw-sdj-cou,1486169,3,4,2,blj-nhcf-bai,5/5/2017,13/7/2017,Cqxvzdccmossnujsfzynlqnv,Luqa,88,37,4,true,14/2/2018,1/6/2017
372252c2-05c8-43cc-8b01-c913e286e97f,fc1705ea-e4e5-4c15-af18-7bfdfd319b39,hac-iig-tdw,5962224,5,12,1,myf-iexq-fih,27/7/2017,13/6/2017,Fmcnquifkvbcpdohhevrsoxr,Rondonópolis,62,25,7,true,6/11/2017,4/1/2017
8fb1bb32-3612-4a8c-baf6-3167346f08a8,453dcf1f-e419-4dfc-b08b-9fc50e78e69e,zww-noq-iku,7619482,5,16,5,wah-gzbo-fjk,26/12/2016,31/3/2017,Aowdyrsixjvvrgyewcmyhnxh,Chivhu,04,28,3,true,9/12/2016,7/2/2018
f5da1cb0-abb9-45cf-9545-5bda6884d09e,f211702e-4532-4a1a-be6a-b8c5dd88988b,nlp-nyk-rzq,6213571,5,18,4,kgb-waih-coy,26/4/2017,14/11/2016,Mdxmeqshxjyocqoploueanny,Heshi,81,31,6,true,3/1/2017,22/11/2017
fd30b1c1-1f8d-43a2-afc0-ff5baeece22a,70472fff-3e38-44b8-b277-5251bc467d88,fsv-ook-vfu,4998449,1,9,1,bui-incv-jyf,28/9/2017,3/12/2016,Jlwngggslygkqwgucjvokusy,Yuhang,04,71,2,false,30/10/2016,27/8/2017
4a7d32db-1970-4054-84a5-0db3d421187e,7de7aeea-3236-4029-abfd-459240b75676,ujb-wrd-mmg,4338773,3,1,2,pfi-xzlx-jmh,15/7/2017,5/6/2017,Rixnpeixzabqlbrckcwpcala,Qozonketkan,73,99,3,true,8/7/2017,2/3/2017
340dfcdc-29db-448d-b7b6-97a1f69d0c1c,02a6d75f-a4ef-4f0f-9f70-e2b88eb046f2,eox-nvt-kaa,1463160,5,1,3,cfx-mfsx-ogd,13/10/2017,1/2/2018,Ewnjxyfnwniqnqhybobvsykq,Yujia,69,04,7,false,24/1/2018,19/11/2017
24426958-269e-485a-a662-743cd106c608,1c2629f5-848c-4dde-aa0e-3d3a5dbf89e9,aro-jiv-nfu,1895046,6,5,5,zbl-lxwk-mot,8/9/2017,11/5/2017,Ezcdhrzzhxiedxizeiooofxb,Nungwi,90,16,4,true,19/1/2018,9/1/2018
2df243d4-076b-4fd9-ab60-31f31056831d,9b22b351-4f0f-4bf2-a711-978c29d045ef,nbw-efq-fzj,8319791,6,12,5,wnb-ucfs-pek,21/4/2017,4/11/2017,Cnkjskixhfeoskpfjywtppkn,Rabaul,22,18,7,false,23/4/2017,14/11/2016
